,variant,count,cumcount
207,"('ER Registration', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Admission IC', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'CRP', 'Release A')",1,729
181,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,730
206,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'IV Liquid')",1,731
182,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Release B')",1,732
183,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Release A')",1,733
184,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'IV Liquid', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,734
187,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,735
188,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid')",1,736
189,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'IV Liquid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,737
190,"('ER Registration', 'ER Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'ER Sepsis Triage', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,738
191,"('ER Registration', 'ER Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Release A')",1,739
192,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'CRP', 'Release A')",1,740
193,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'IV Liquid')",1,741
194,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,742
195,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Release A', 'Return ER')",1,743
196,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'Release C')",1,744
197,"('ER Registration', 'ER Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,745
198,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A')",1,746
199,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,747
200,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Release A')",1,748
201,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'IV Liquid', 'IV Antibiotics')",1,749
203,"('ER Registration', 'ER Sepsis Triage', 'ER Triage', 'IV Antibiotics', 'Leucocytes', 'CRP', 'IV Liquid', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,750
204,"('ER Registration', 'CRP', 'LacticAcid', 'Leucocytes', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Admission NC', 'Release A', 'Return ER')",1,751
205,"('ER Registration', 'IV Liquid', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Admission NC', 'LacticAcid', 'CRP', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'Release B')",1,752
114,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release B')",1,753
113,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'Admission IC', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release E')",1,754
112,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,755
28,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'Admission NC', 'Release A', 'Return ER')",1,756
30,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A')",1,757
31,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,758
32,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission IC', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'Leucocytes', 'Release B')",1,759
33,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,760
34,"('ER Registration', 'LacticAcid', 'CRP', 'Leucocytes', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Release A')",1,761
35,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics')",1,762
37,"('ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'ER Sepsis Triage', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release B')",1,763
38,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,764
39,"('ER Registration', 'ER Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'CRP', 'Release A')",1,765
40,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'LacticAcid', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,766
43,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Release A')",1,767
44,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'LacticAcid', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Release E')",1,768
45,"('ER Registration', 'ER Triage', 'IV Liquid', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,769
46,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'Release A')",1,770
47,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,771
48,"('CRP', 'Leucocytes', 'LacticAcid', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'IV Liquid')",1,772
50,"('Leucocytes', 'CRP', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Leucocytes', 'CRP', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'Release B')",1,773
51,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Admission NC', 'Release A')",1,774
52,"('ER Registration', 'CRP', 'LacticAcid', 'Leucocytes', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,775
53,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,776
54,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'CRP', 'Leucocytes', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,777
29,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes')",1,778
27,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,779
111,"('ER Registration', 'CRP', 'LacticAcid', 'Leucocytes', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,780
26,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'IV Liquid')",1,781
2,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'Release A', 'Return ER')",1,782
4,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,783
5,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,784
6,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission IC', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,785
7,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'Return ER', 'CRP', 'Leucocytes', 'LacticAcid')",1,786
8,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission IC', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Release A', 'Return ER')",1,787
9,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC')",1,788
10,"('ER Registration', 'CRP', 'Leucocytes', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,789
11,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'CRP', 'CRP', 'CRP', 'CRP', 'Release A', 'Return ER')",1,790
12,"('ER Sepsis Triage', 'ER Registration', 'ER Triage', 'Leucocytes', 'CRP')",1,791
13,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'Release A')",1,792
14,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,793
15,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,794
16,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,795
17,"('ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Admission NC', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'Release A', 'Return ER')",1,796
18,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release A')",1,797
19,"('ER Registration', 'CRP', 'Leucocytes', 'ER Triage', 'ER Sepsis Triage')",1,798
20,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes')",1,799
22,"('ER Registration', 'ER Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'ER Sepsis Triage', 'IV Liquid', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,800
23,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'Leucocytes', 'Release A')",1,801
25,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,802
55,"('ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission NC', 'LacticAcid', 'Admission NC', 'Release B')",1,803
56,"('IV Liquid', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'CRP', 'CRP', 'Leucocytes', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'LacticAcid', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'Release A', 'Return ER')",1,804
57,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission IC', 'LacticAcid', 'Leucocytes', 'CRP', 'LacticAcid', 'CRP', 'LacticAcid', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,805
58,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'Admission NC', 'IV Liquid', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Admission NC', 'Admission NC', 'Release A', 'Return ER')",1,806
87,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A')",1,807
88,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A')",1,808
89,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Release B')",1,809
90,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'Leucocytes', 'CRP', 'LacticAcid', 'Admission NC', 'Release A')",1,810
91,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'LacticAcid', 'Leucocytes', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,811
92,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'Release A')",1,812
93,"('Leucocytes', 'CRP', 'ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'LacticAcid', 'Leucocytes', 'CRP', 'Admission NC', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Admission NC', 'Release B')",1,813
94,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Release A')",1,814
96,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'CRP', 'LacticAcid', 'Leucocytes', 'Leucocytes', 'Leucocytes', 'CRP', 'LacticAcid', 'Release A')",1,815
97,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes')",1,816
99,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Release A')",1,817
100,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Antibiotics', 'Admission NC')",1,818
101,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'IV Antibiotics', 'IV Liquid', 'Admission NC', 'Admission NC', 'Release B')",1,819
102,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'Admission NC', 'Leucocytes', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,820
103,"('ER Registration', 'CRP', 'Leucocytes', 'ER Triage', 'ER Sepsis Triage', 'IV Antibiotics', 'Admission NC', 'Release A')",1,821
104,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Leucocytes', 'LacticAcid', 'CRP', 'Admission NC', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Release C')",1,822
105,"('ER Registration', 'ER Sepsis Triage', 'IV Antibiotics', 'ER Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'IV Liquid', 'Admission NC', 'CRP', 'Leucocytes', 'Admission NC', 'Release A')",1,823
106,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,824
108,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'IV Liquid', 'CRP', 'Leucocytes', 'Release A')",1,825
109,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,826
110,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Release A')",1,827
86,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'CRP', 'Leucocytes', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,828
85,"('ER Registration', 'ER Triage', 'CRP', 'Leucocytes', 'LacticAcid', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'CRP', 'Release A')",1,829
84,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'LacticAcid', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Release A')",1,830
70,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'Release A', 'Return ER')",1,831
59,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'IV Liquid', 'IV Antibiotics', 'CRP', 'Leucocytes', 'LacticAcid', 'Admission NC', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,832
60,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'LacticAcid', 'LacticAcid', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'CRP', 'Admission NC', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'Release A', 'Return ER')",1,833
61,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'Leucocytes', 'CRP', 'IV Antibiotics', 'Admission NC', 'Admission NC', 'Admission NC', 'CRP', 'Release A')",1,834
62,"('ER Registration', 'ER Triage', 'ER Sepsis Triage', 'LacticAcid', 'Leucocytes', 'CRP', 'IV Liquid', 'IV Antibiotics', 'Admission NC', 'Leucocytes', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Leucocytes', 'CRP', 'Release A', 'Return ER')",1,835
